fecha,valor
2023-09-19,13785888.908
2023-09-20,13923817.457
2023-09-21,13824072.945
2023-09-22,13861464.505
2023-09-25,13728467.948
2023-09-26,13832528.843
2023-09-27,13749295.874
2023-09-28,13776624.13
2023-09-29,13707527.527
2023-10-02,13485653.534
2023-10-03,13630691.544
2023-10-04,13493373.228
2023-10-05,13526102.64
2023-10-06,13483627.451
2023-10-09,13237675.72
2023-10-10,13303517.057
2023-10-11,13096553.983
2023-10-12,13082849.853
2023-10-17,12695983.295
2023-10-18,12547740.17
2023-10-19,12487230.18
2023-10-20,12436958.319
2023-10-23,12524370.405
2023-10-24,12856437.401
2023-10-25,12904005.942
2023-10-26,13132446.873
2023-10-27,13155232.607
2023-10-30,13128596.592
2023-10-31,13255889.288
2023-11-01,13228684.59
2023-11-02,13322590.67
2023-11-03,13394220.694
2023-11-07,13341854.407
2023-11-08,13351697.956
2023-11-09,13472761.774
2023-11-10,13555609.229
2023-11-13,13577202.13
2023-11-14,13683434.466
2023-11-15,13796180.479
2023-11-16,13600066.315
2023-11-17,13595048.111
2023-11-21,13495964.259
2023-11-22,13359636.638
2023-11-23,13225444.109
2023-11-24,13194178.492
2023-11-27,13085324.493
2023-11-28,13108101.158
2023-11-29,12955137.782
2023-11-30,12934951.717
2023-12-01,12859219.842
2023-12-04,12657733.594
2023-12-05,12723572.482
2023-12-06,12755649.169
2023-12-07,12520000.309
2023-12-11,12153988.637
2023-12-12,12249409.026
2023-12-13,12366398.636
2023-12-14,12684295.067
2023-12-15,12927839.716
2023-12-18,12900158.488
2023-12-19,13078275.67
2023-12-20,13184450.648
2023-12-21,13158757.614
2023-12-22,12936338.486
2023-12-26,12924688.122
2023-12-27,12718089.136
2023-12-28,12856471.584
2023-12-29,12876230.631
2024-01-02,12762494.969
2024-01-03,12705679.351
2024-01-04,12744899.382
2024-01-05,12833974.716
2024-01-08,12790810.207
2024-01-09,12900658.217
2024-01-10,12728477.997
2024-01-11,12796494.562
2024-01-12,12759461.95
2024-01-15,12687443.836
2024-01-16,12765923.569
2024-01-17,12523761.095
2024-01-18,12634586.268
2024-01-19,12895640.264
2024-01-22,12953158.891
2024-01-23,13130964.064
2024-01-24,13245947.34
2024-01-25,13360051.437
2024-01-26,13445254.309
2024-01-29,13444853.205
2024-01-30,13630592.828
2024-01-31,13942068.454
2024-02-01,13927407.69
2024-02-02,14205354.728
2024-02-05,14232867.805
2024-02-06,14674211.582
2024-02-07,14686404.815
2024-02-08,14854660.754
2024-02-09,14931954.635
2024-02-14,14822174.038
2024-02-15,15013619.739
2024-02-16,15263823.483
2024-02-19,15282525.877
2024-02-20,15493343.372
2024-02-21,15504328.352
2024-02-22,15569461.773
2024-02-23,15673857.786
2024-02-26,15555053.257
2024-02-27,15738258.563
2024-02-28,15824220.685
2024-02-29,16079455.326
2024-03-01,16308775.945
2024-03-04,16123729.552
2024-03-05,16392178.76
2024-03-06,16570766.589
2024-03-07,16763158.861
2024-03-08,16968126.239
2024-03-11,16956958.486
2024-03-12,17150280.39
2024-03-13,17661823.81
2024-03-14,17993833.504
2024-03-15,18227834.061
2024-03-18,18251580.478
2024-03-19,18638845.638
2024-03-20,18746630.057
2024-03-21,18871070.081
2024-03-22,19046965.769
2024-03-25,18948555.1
2024-03-26,19162833.071
2024-03-27,19498059.244
2024-04-03,19189666.464
2024-04-04,19499721.591
2024-04-05,20159007.83
2024-04-08,20273602.616
2024-04-09,20596997.718
2024-04-10,20635157.861
2024-04-11,20712276.488
2024-04-12,20878746.853
2024-04-15,20828598.934
2024-04-16,21094256.327
2024-04-17,21065415.345
2024-04-18,21403319.267
2024-04-19,21494169.733
2024-04-22,21417830.621
2024-04-23,21715287.603
2024-04-24,21749854.424
2024-04-25,21775758.127
2024-04-26,21834696.808
2024-04-29,21897619.117
2024-04-30,21935248.679
2024-05-02,22124183.229
2024-05-03,22121415.243
2024-05-06,21851463.372
2024-05-07,22294853.76
2024-05-08,22219948.927
2024-05-09,22029409.867
2024-05-10,22207299.903
2024-05-13,22073135.273
2024-05-14,22323321.93
2024-05-15,22392514.25
2024-05-16,22512419.704
2024-05-17,22480699.007
2024-05-20,22209485.206
2024-05-21,22318666.132
2024-05-22,22181269.48
2024-05-23,22376098.595
2024-05-24,22336002.951
2024-05-27,22114028.817
